issued_count,coverage_fraction_of_all_test_clusters,coverage_fraction_of_hard_eligible_clusters,catastrophic_count,catastrophic_rate,mean_trajectory_iae_pp,maximum_issued_disagreement_pp,predeclared_25_50_75_marker
582,0.58199999999999996,0.74519846350832264,191,0.3281786941580756,2.1935403304893009,37.485132477905857,
583,0.58299999999999996,0.74647887323943662,191,0.32761578044596912,2.1926793729098,37.487565553353967,
584,0.58399999999999996,0.74775928297055061,191,0.32705479452054792,2.1910976720155531,37.53401538191283,
585,0.58499999999999996,0.74903969270166448,191,0.3264957264957265,2.1881661217428197,37.556051467162241,
586,0.58599999999999997,0.75032010243277847,192,0.32764505119453924,2.1992470445984251,37.593406507879322,
587,0.58699999999999997,0.75160051216389245,192,0.3270868824531516,2.1993013793553762,37.620701454892021,
588,0.58799999999999997,0.75288092189500644,192,0.32653061224489793,2.1977745761806,37.731496879451747,
589,0.58899999999999997,0.75416133162612031,192,0.32597623089983024,2.1969927935046627,37.767213352856992,
590,0.58999999999999997,0.7554417413572343,193,0.32711864406779662,2.19908973418553,37.78454489544027,
591,0.59099999999999997,0.75672215108834828,193,0.32656514382402707,2.1985755328238565,37.851902592810355,
592,0.59199999999999997,0.75800256081946227,193,0.32601351351351349,2.198465217454582,37.917446516556744,
593,0.59299999999999997,0.75928297055057614,194,0.32715008431703202,2.2007667146083496,37.917786046910628,
594,0.59399999999999997,0.76056338028169013,194,0.32659932659932661,2.1988062241791253,37.933026779527275,
595,0.59499999999999997,0.76184379001280411,194,0.32605042016806723,2.1986854542202687,37.936563298333205,
596,0.59599999999999997,0.7631241997439181,195,0.32718120805369127,2.1997262679064784,37.966655208901734,
597,0.59699999999999998,0.76440460947503197,195,0.32663316582914576,2.1982132034988635,37.99258409865174,
598,0.59799999999999998,0.76568501920614596,196,0.32775919732441472,2.2015080922186487,37.993695352937578,
599,0.59899999999999998,0.76696542893725994,196,0.32721202003338901,2.2017594084446666,38.029088746053908,
600,0.59999999999999998,0.76824583866837393,196,0.32666666666666666,2.2018079152301056,38.044445363998669,
601,0.60099999999999998,0.7695262483994878,196,0.32612312811980032,2.2024837457724677,38.053832254269274,
602,0.60199999999999998,0.77080665813060179,197,0.3272425249169435,2.2018725502431118,38.087640019353465,
603,0.60299999999999998,0.77208706786171577,198,0.32835820895522388,2.2026859863124102,38.097381225083218,
604,0.60399999999999998,0.77336747759282976,199,0.32947019867549671,2.2031598540954196,38.201997927232725,
605,0.60499999999999998,0.77464788732394363,199,0.32892561983471075,2.2015927795981391,38.216492492722658,
606,0.60599999999999998,0.77592829705505761,200,0.33003300330033003,2.2039847633154341,38.234175594877975,
607,0.60699999999999998,0.7772087067861716,201,0.33113673805601318,2.2032497281805501,38.292450538996754,
608,0.60799999999999998,0.77848911651728558,201,0.33059210526315791,2.2005512739617803,38.348282306163021,
609,0.60899999999999999,0.77976952624839946,201,0.33004926108374383,2.1980766016876649,38.379908813405144,
610,0.60999999999999999,0.78104993597951344,202,0.33114754098360655,2.2034030554129651,38.432684903779425,
611,0.61099999999999999,0.78233034571062743,203,0.33224222585924712,2.2047258514942811,38.444193673242573,
612,0.61199999999999999,0.7836107554417413,203,0.33169934640522875,2.2015553099694265,38.491183905254466,
613,0.61299999999999999,0.78489116517285529,203,0.33115823817292006,2.1997434212046518,38.594092683015809,
614,0.61399999999999999,0.78617157490396927,203,0.3306188925081433,2.1987535314234776,38.594299261140357,
615,0.61499999999999999,0.78745198463508326,204,0.33170731707317075,2.2015280115183984,38.669869644553948,
616,0.61599999999999999,0.78873239436619713,204,0.33116883116883117,2.1980588027356438,38.674887238374929,
617,0.61699999999999999,0.79001280409731112,204,0.33063209076175043,2.1955811925350943,38.693895468398132,
618,0.61799999999999999,0.7912932138284251,204,0.3300970873786408,2.1930763384421321,38.718717504494343,
619,0.61899999999999999,0.79257362355953909,205,0.33117932148626816,2.1968823675194109,38.764678220148205,
620,0.62,0.79385403329065296,205,0.33064516129032256,2.1936577863504696,38.807306727043887,
621,0.621,0.79513444302176695,205,0.33011272141706927,2.1927046366460381,38.826317904996294,
622,0.622,0.79641485275288093,205,0.32958199356913181,2.1915235216298337,38.851291236834804,
623,0.623,0.79769526248399492,205,0.3290529695024077,2.1902654990587727,38.865030723332033,
624,0.624,0.79897567221510879,205,0.32852564102564102,2.1900333299224974,38.865506432395684,
625,0.625,0.80025608194622277,205,0.32800000000000001,2.187751049936344,38.879321723291277,
626,0.626,0.80153649167733676,205,0.32747603833865813,2.1861836394940171,38.951089409667269,
627,0.627,0.80281690140845074,205,0.32695374800637961,2.1863850269616516,39.018530991377538,
628,0.628,0.80409731113956462,205,0.32643312101910826,2.1873057745609832,39.080437058595386,
629,0.629,0.8053777208706786,205,0.32591414944356123,2.1841765988441448,39.142749000728948,
630,0.63,0.80665813060179259,205,0.32539682539682541,2.182805442207405,39.149760071321928,
631,0.63100000000000001,0.80793854033290657,205,0.32488114104595878,2.183138956491284,39.192506817871156,
632,0.63200000000000001,0.80921895006402045,205,0.32436708860759494,2.1814670229674111,39.446543011318646,
633,0.63300000000000001,0.81049935979513443,206,0.325434439178515,2.1851913780141001,39.53336851937339,
634,0.63400000000000001,0.81177976952624842,207,0.32649842271293378,2.1847982358457676,39.586915507809458,
635,0.63500000000000001,0.8130601792573624,207,0.32598425196850395,2.1834840814437912,39.592562416992983,
636,0.63600000000000001,0.81434058898847628,207,0.32547169811320753,2.1803840460729718,39.614993927217391,
637,0.63700000000000001,0.81562099871959026,207,0.32496075353218212,2.1788732811322857,39.646887073088642,
638,0.63800000000000001,0.81690140845070425,207,0.32445141065830724,2.1769436654380536,39.680719610602175,
639,0.63900000000000001,0.81818181818181823,207,0.323943661971831,2.1736660602424158,39.735397332905102,
640,0.64000000000000001,0.81946222791293211,207,0.32343749999999999,2.171493396079494,39.802126797583178,
641,0.64100000000000001,0.82074263764404609,208,0.32449297971918878,2.1821019767424263,39.892025000168054,
642,0.64200000000000002,0.82202304737516008,209,0.32554517133956384,2.1834928595227407,39.968491336824833,
643,0.64300000000000002,0.82330345710627406,209,0.32503888024883359,2.1808353190078393,40.041398414855159,
644,0.64400000000000002,0.82458386683738794,210,0.32608695652173914,2.1812605442208706,40.056840878275388,
645,0.64500000000000002,0.82586427656850192,210,0.32558139534883723,2.1797160548587229,40.138084304496466,
646,0.64600000000000002,0.82714468629961591,210,0.32507739938080493,2.1800823539726135,40.153332021104895,
647,0.64700000000000002,0.82842509603072978,210,0.32457496136012365,2.1798694290837068,40.178717089088629,
648,0.64800000000000002,0.82970550576184376,211,0.32561728395061729,2.1865523022681397,40.206800032559393,
649,0.64900000000000002,0.83098591549295775,211,0.32511556240369799,2.1855081144440183,40.270999284270623,
650,0.65000000000000002,0.83226632522407173,212,0.32615384615384613,2.1875176854063532,40.272021354776307,
651,0.65100000000000002,0.83354673495518561,213,0.32718894009216593,2.1880592798183245,40.290538149105011,
652,0.65200000000000002,0.83482714468629959,213,0.32668711656441718,2.1854418821640911,40.318310262051618,
653,0.65300000000000002,0.83610755441741358,213,0.32618683001531396,2.1830341884411038,40.435672598623633,
654,0.65400000000000003,0.83738796414852756,214,0.327217125382263,2.1852532675189376,40.502972932525104,
655,0.65500000000000003,0.83866837387964144,215,0.3282442748091603,2.1859641623013011,40.595667863982563,
656,0.65600000000000003,0.83994878361075542,216,0.32926829268292684,2.188296000450733,40.611830982771856,
657,0.65700000000000003,0.84122919334186941,217,0.33028919330289191,2.1903477670839022,40.671192032313947,
658,0.65800000000000003,0.84250960307298339,217,0.32978723404255317,2.1910826947802562,40.688135129306197,
659,0.65900000000000003,0.84379001280409727,217,0.3292867981790592,2.1890933503915417,40.730334496952132,
660,0.66000000000000003,0.84507042253521125,218,0.33030303030303032,2.1921359569979884,40.816182280142989,
661,0.66100000000000003,0.84635083226632524,219,0.33131618759455372,2.192585499593148,40.929786387766278,
662,0.66200000000000003,0.84763124199743922,220,0.33232628398791542,2.1980427496519197,40.949977282842561,
663,0.66300000000000003,0.8489116517285531,220,0.33182503770739064,2.1957998875320914,41.007647348922767,
664,0.66400000000000003,0.85019206145966708,221,0.33283132530120479,2.1987213184186638,41.10433017950664,
665,0.66500000000000004,0.85147247119078107,221,0.3323308270676692,2.1965904024070246,41.398637320432634,
666,0.66600000000000004,0.85275288092189505,222,0.33333333333333331,2.2018807272428376,41.424564124377362,
667,0.66700000000000004,0.85403329065300893,222,0.33283358320839579,2.2027462684455754,41.603046239369512,
668,0.66800000000000004,0.85531370038412291,223,0.33383233532934131,2.2064066996020126,41.694050321229717,
669,0.66900000000000004,0.8565941101152369,224,0.33482810164424515,2.2092839218121929,41.98516799256317,
670,0.67000000000000004,0.85787451984635088,224,0.33432835820895523,2.2090783946600143,42.072412213604913,
671,0.67100000000000004,0.85915492957746475,224,0.33383010432190763,2.2086494851412293,42.223547663134262,
672,0.67200000000000004,0.86043533930857874,225,0.33482142857142855,2.209757063248909,42.259340809334084,
673,0.67300000000000004,0.86171574903969272,226,0.33580980683506684,2.2132610809951734,42.47637688243875,
674,0.67400000000000004,0.86299615877080671,227,0.33679525222551931,2.2156726742317918,42.481905512977214,
675,0.67500000000000004,0.86427656850192058,227,0.33629629629629632,2.2151475590630874,42.501994879069265,
676,0.67600000000000005,0.86555697823303457,227,0.33579881656804733,2.214164968974468,42.650706509075512,
677,0.67700000000000005,0.86683738796414855,228,0.33677991137370755,2.2189125523412749,42.723707970316816,
678,0.67800000000000005,0.86811779769526254,228,0.33628318584070799,2.2177458454741794,42.925856455750342,
679,0.67900000000000005,0.86939820742637641,229,0.33726067746686306,2.2204794556823839,42.971901236677731,
680,0.68000000000000005,0.8706786171574904,229,0.33676470588235297,2.2196860618100556,43.027010341564427,
681,0.68100000000000005,0.87195902688860438,230,0.33773861967694568,2.2221474008792628,43.155943867786469,
682,0.68200000000000005,0.87323943661971826,230,0.33724340175953077,2.2214827354586539,43.210029309347341,
683,0.68300000000000005,0.87451984635083224,230,0.33674963396778917,2.2196563671480392,43.379316466275931,
684,0.68400000000000005,0.87580025608194623,231,0.33771929824561403,2.222862167005605,43.439253992232032,
685,0.68500000000000005,0.87708066581306021,231,0.33722627737226279,2.2222740443981319,43.499281559628507,
686,0.68600000000000005,0.87836107554417409,231,0.33673469387755101,2.2206968101550668,43.517939200169927,
687,0.68700000000000006,0.87964148527528807,232,0.33770014556040756,2.2273539298286078,43.581112312968301,
688,0.68799999999999994,0.88092189500640206,232,0.33720930232558138,2.2286399776273358,43.81053169110649,
689,0.68899999999999995,0.88220230473751604,232,0.3367198838896952,2.2286305185570781,43.829326147534495,
690,0.68999999999999995,0.88348271446862991,233,0.33768115942028987,2.2322049514968296,43.870501003361447,
691,0.69099999999999995,0.8847631241997439,234,0.3386396526772793,2.2341025111871313,43.973712455135662,
692,0.69199999999999995,0.88604353393085789,235,0.33959537572254334,2.2391658951802356,44.086921988622542,
693,0.69299999999999995,0.88732394366197187,236,0.34054834054834054,2.2484307147497393,44.462749211942672,
694,0.69399999999999995,0.88860435339308574,237,0.34149855907780979,2.2494782475065231,44.629464062494883,
695,0.69499999999999995,0.88988476312419973,238,0.34244604316546762,2.253778816894918,44.724163064079043,
696,0.69599999999999995,0.89116517285531371,239,0.34339080459770116,2.2579329499054173,44.81395554706625,
697,0.69699999999999995,0.8924455825864277,240,0.34433285509325684,2.2595982705085658,45.518834527009354,
698,0.69799999999999995,0.89372599231754157,241,0.3452722063037249,2.264771807351587,45.583463818726393,
699,0.69899999999999995,0.89500640204865556,242,0.34620886981402005,2.2663684898666392,45.584867587586636,
700,0.69999999999999996,0.89628681177976954,243,0.34714285714285714,2.2720661942938278,45.641724925727978,
701,0.70099999999999996,0.89756722151088353,244,0.34807417974322397,2.2731622856215536,45.70807690230685,
702,0.70199999999999996,0.8988476312419974,245,0.349002849002849,2.275424606443103,45.913976327257267,
703,0.70299999999999996,0.90012804097311139,246,0.34992887624466573,2.2808152947940163,46.241505325833508,
704,0.70399999999999996,0.90140845070422537,247,0.35085227272727271,2.2843920808911546,46.332292888602034,
705,0.70499999999999996,0.90268886043533936,248,0.35177304964539008,2.2864606888513679,46.395700066305231,
706,0.70599999999999996,0.90396927016645323,249,0.35269121813031162,2.294807667371086,46.490493938350376,
707,0.70699999999999996,0.90524967989756722,250,0.3536067892503536,2.3017473198281286,46.844718554658023,
708,0.70799999999999996,0.9065300896286812,251,0.35451977401129942,2.3025982773029461,46.92889924208307,
709,0.70899999999999996,0.90781049935979519,252,0.35543018335684062,2.3077404557596686,46.980897124879625,
710,0.70999999999999996,0.90909090909090906,253,0.35633802816901411,2.3157537008254567,47.100234008078694,
711,0.71099999999999997,0.91037131882202305,254,0.35724331926863573,2.3217243874544575,47.541144271715872,
712,0.71199999999999997,0.91165172855313703,255,0.35814606741573035,2.3268434111495644,47.555684956586425,
713,0.71299999999999997,0.91293213828425102,256,0.35904628330995791,2.3319600120530843,47.944964223286767,
714,0.71399999999999997,0.91421254801536489,257,0.35994397759103641,2.3349370699568786,47.997081792083897,
715,0.71499999999999997,0.91549295774647887,258,0.36083916083916084,2.3405922425855596,48.458576920167154,
716,0.71599999999999997,0.91677336747759286,259,0.36173184357541899,2.3425822820789661,48.860843428794084,
717,0.71699999999999997,0.91805377720870673,260,0.36262203626220363,2.3499279931651023,48.865255411281687,
718,0.71799999999999997,0.91933418693982072,261,0.36350974930362118,2.3525027646661032,48.98630615203539,
719,0.71899999999999997,0.9206145966709347,262,0.36439499304589706,2.3586435433069139,49.339009881256523,
720,0.71999999999999997,0.92189500640204869,263,0.36527777777777776,2.3620117897015995,49.378904661124061,
721,0.72099999999999997,0.92317541613316256,264,0.36615811373092927,2.3690242025474895,49.754568805945162,
722,0.72199999999999998,0.92445582586427655,264,0.36565096952908588,2.3676798283734453,50.181016108262419,
723,0.72299999999999998,0.92573623559539053,265,0.36652835408022127,2.3690922067009854,50.243193604502089,
724,0.72399999999999998,0.92701664532650452,266,0.36740331491712708,2.3770741289443671,50.324860200210658,
725,0.72499999999999998,0.92829705505761839,267,0.36827586206896551,2.3911039850356985,50.497472791512003,
726,0.72599999999999998,0.92957746478873238,268,0.36914600550964188,2.3985719393006257,50.567164783438365,
727,0.72699999999999998,0.93085787451984636,269,0.3700137551581843,2.4037342821281236,50.624113898915702,
728,0.72799999999999998,0.93213828425096035,270,0.37087912087912089,2.41007282211836,50.664666896378627,
729,0.72899999999999998,0.93341869398207422,271,0.37174211248285322,2.4238443102073539,50.745469006464212,
730,0.72999999999999998,0.93469910371318821,272,0.37260273972602742,2.4246880563679967,51.065388108761162,
731,0.73099999999999998,0.93597951344430219,273,0.37346101231190149,2.4367148471010855,51.10897609558701,
732,0.73199999999999998,0.93725992317541618,274,0.37431693989071041,2.443409137313592,51.987232283581612,
733,0.73299999999999998,0.93854033290653005,275,0.37517053206002726,2.453225934828223,52.037674834878025,
734,0.73399999999999999,0.93982074263764404,276,0.37602179836512262,2.4569833936768908,52.132445846664346,
735,0.73499999999999999,0.94110115236875802,277,0.37687074829931971,2.4599459288541343,52.280417146407011,
736,0.73599999999999999,0.94238156209987201,278,0.37771739130434784,2.4671798912571186,52.354366079789891,
737,0.73699999999999999,0.94366197183098588,279,0.37856173677069199,2.4760903558793141,52.824672155897751,
738,0.73799999999999999,0.94494238156209986,280,0.37940379403794039,2.4907475788269458,52.904227803931292,
739,0.73899999999999999,0.94622279129321385,281,0.38024357239512857,2.4971632816280698,53.113810881600735,
740,0.73999999999999999,0.94750320102432783,282,0.38108108108108107,2.5038186653500034,53.137505841848373,
741,0.74099999999999999,0.94878361075544171,283,0.38191632928475033,2.5183396467211514,53.223388565025004,
742,0.74199999999999999,0.95006402048655569,284,0.38274932614555257,2.5250195575528642,53.244878624434484,
743,0.74299999999999999,0.95134443021766968,285,0.3835800807537012,2.5356446728380932,53.249135240956342,
744,0.74399999999999999,0.95262483994878366,286,0.38440860215053763,2.5397991466682805,53.24980710868747,
745,0.745,0.95390524967989754,287,0.38523489932885907,2.5525546346838146,53.561824080553798,
746,0.746,0.95518565941101152,288,0.38605898123324395,2.5555535369174054,53.595934751574426,
747,0.747,0.95646606914212551,289,0.38688085676037481,2.5737712181801906,53.738394674754886,
748,0.748,0.95774647887323938,290,0.38770053475935828,2.5836750999869311,53.840286914412317,
749,0.749,0.95902688860435337,291,0.38851802403204272,2.5902753676114427,53.910725730339387,
750,0.75,0.96030729833546735,292,0.38933333333333331,2.5976650223566522,53.938005751090806,0.75
751,0.751,0.96158770806658134,293,0.39014647137150466,2.6012310419273126,54.194259364007912,
752,0.752,0.96286811779769521,294,0.39095744680851063,2.6139811431272988,54.305854118144111,
753,0.753,0.9641485275288092,295,0.39176626826029215,2.6213435034368455,54.529296193405052,
754,0.754,0.96542893725992318,296,0.39257294429708223,2.6267048490858387,54.610411549194801,
755,0.755,0.96670934699103717,297,0.3933774834437086,2.6430591366878389,54.625869279740115,
756,0.75600000000000001,0.96798975672215104,298,0.39417989417989419,2.6490398078532849,54.684430319721919,
757,0.75700000000000001,0.96927016645326503,299,0.39498018494055481,2.6614798544904152,54.8031675730712,
758,0.75800000000000001,0.97055057618437901,300,0.39577836411609496,2.6684340785724108,54.845386728232889,
759,0.75900000000000001,0.971830985915493,301,0.39657444005270093,2.6758356417895555,55.236498320877978,
760,0.76000000000000001,0.97311139564660687,302,0.39736842105263159,2.6868680685520427,55.359289875245288,
761,0.76100000000000001,0.97439180537772085,303,0.39816031537450725,2.6986876632835388,56.014552884330826,
762,0.76200000000000001,0.97567221510883484,304,0.39895013123359579,2.7160670764529544,56.614291156323972,
763,0.76300000000000001,0.97695262483994882,305,0.39973787680209699,2.7251070358628446,56.719767313008909,
764,0.76400000000000001,0.9782330345710627,306,0.40052356020942409,2.7373267416964837,56.808886862290038,
765,0.76500000000000001,0.97951344430217668,307,0.40130718954248368,2.7469861144732701,56.926016940648218,
766,0.76600000000000001,0.98079385403329067,308,0.40208877284595301,2.756341671584674,56.963456493189184,
767,0.76700000000000002,0.98207426376440465,309,0.40286831812255541,2.7710958135240888,56.98318519157754,
768,0.76800000000000002,0.98335467349551853,310,0.40364583333333331,2.7738332228820295,57.223396272786225,
769,0.76900000000000002,0.98463508322663251,311,0.40442132639791939,2.7852702095202524,57.315741909104098,
770,0.77000000000000002,0.9859154929577465,312,0.40519480519480522,2.7977987835140525,57.447873551963198,
771,0.77100000000000002,0.98719590268886048,313,0.4059662775616083,2.8095346860168497,57.705519855646529,
772,0.77200000000000002,0.98847631241997436,314,0.40673575129533679,2.8359211649052742,57.718044982538117,
773,0.77300000000000002,0.98975672215108834,315,0.40750323415265199,2.8463806681129338,57.828407325146031,
774,0.77400000000000002,0.99103713188220233,316,0.40826873385012918,2.8593895327312513,58.095951398852748,
775,0.77500000000000002,0.99231754161331631,317,0.40903225806451615,2.8770133322985028,58.109890350667143,
776,0.77600000000000002,0.99359795134443019,318,0.40979381443298968,2.8958905922962468,58.286734251682979,
777,0.77700000000000002,0.99487836107554417,319,0.41055341055341055,2.9148060362247867,58.292680667738999,
778,0.77800000000000002,0.99615877080665816,320,0.41131105398457585,2.9209646212887068,58.541184308509607,
779,0.77900000000000003,0.99743918053777214,321,0.41206675224646983,2.9322850075134053,58.615385531655612,
780,0.78000000000000003,0.99871959026888601,322,0.4128205128205128,2.9585137125222714,58.636678804126682,
781,0.78100000000000003,1,323,0.41357234314980795,2.9691430093808555,58.687654577818357,
