ranking_index,status,issued_count,catastrophic_count,catastrophic_rate
4922,defined,500,215,0.42999999999999999
4923,defined,500,203,0.40600000000000003
4924,defined,500,209,0.41799999999999998
4925,defined,500,214,0.42799999999999999
4926,defined,500,217,0.434
4927,defined,500,202,0.40400000000000003
4928,defined,500,213,0.42599999999999999
4929,defined,500,208,0.41599999999999998
4930,defined,500,194,0.38800000000000001
4931,defined,500,205,0.40999999999999998
4932,defined,500,193,0.38600000000000001
4933,defined,500,202,0.40400000000000003
4934,defined,500,198,0.39600000000000002
4935,defined,500,205,0.40999999999999998
4936,defined,500,210,0.41999999999999998
4937,defined,500,211,0.42199999999999999
4938,defined,500,210,0.41999999999999998
4939,defined,500,206,0.41199999999999998
4940,defined,500,207,0.41399999999999998
4941,defined,500,201,0.40200000000000002
4942,defined,500,216,0.432
4943,defined,500,216,0.432
4944,defined,500,199,0.39800000000000002
4945,defined,500,199,0.39800000000000002
4946,defined,500,210,0.41999999999999998
4947,defined,500,209,0.41799999999999998
4948,defined,500,214,0.42799999999999999
4949,defined,500,197,0.39400000000000002
4950,defined,500,205,0.40999999999999998
4951,defined,500,198,0.39600000000000002
4952,defined,500,207,0.41399999999999998
4953,defined,500,210,0.41999999999999998
4954,defined,500,209,0.41799999999999998
4955,defined,500,206,0.41199999999999998
4956,defined,500,210,0.41999999999999998
4957,defined,500,206,0.41199999999999998
4958,defined,500,210,0.41999999999999998
4959,defined,500,209,0.41799999999999998
4960,defined,500,212,0.42399999999999999
4961,defined,500,210,0.41999999999999998
4962,defined,500,209,0.41799999999999998
4963,defined,500,200,0.40000000000000002
4964,defined,500,212,0.42399999999999999
4965,defined,500,217,0.434
4966,defined,500,208,0.41599999999999998
4967,defined,500,218,0.436
4968,defined,500,217,0.434
4969,defined,500,198,0.39600000000000002
4970,defined,500,203,0.40600000000000003
4971,defined,500,211,0.42199999999999999
4972,defined,500,213,0.42599999999999999
4973,defined,500,200,0.40000000000000002
4974,defined,500,203,0.40600000000000003
4975,defined,500,199,0.39800000000000002
4976,defined,500,201,0.40200000000000002
4977,defined,500,217,0.434
4978,defined,500,200,0.40000000000000002
4979,defined,500,201,0.40200000000000002
4980,defined,500,206,0.41199999999999998
4981,defined,500,212,0.42399999999999999
4982,defined,500,211,0.42199999999999999
4983,defined,500,206,0.41199999999999998
4984,defined,500,204,0.40799999999999997
4985,defined,500,209,0.41799999999999998
4986,defined,500,210,0.41999999999999998
4987,defined,500,203,0.40600000000000003
4988,defined,500,207,0.41399999999999998
4989,defined,500,203,0.40600000000000003
4990,defined,500,202,0.40400000000000003
4991,defined,500,205,0.40999999999999998
4992,defined,500,201,0.40200000000000002
4993,defined,500,213,0.42599999999999999
4994,defined,500,203,0.40600000000000003
4995,defined,500,210,0.41999999999999998
4996,defined,500,210,0.41999999999999998
4997,defined,500,215,0.42999999999999999
4998,defined,500,216,0.432
4999,defined,500,203,0.40600000000000003
5000,defined,500,205,0.40999999999999998
5001,defined,500,211,0.42199999999999999
5002,defined,500,211,0.42199999999999999
5003,defined,500,195,0.39000000000000001
5004,defined,500,205,0.40999999999999998
5005,defined,500,209,0.41799999999999998
5006,defined,500,213,0.42599999999999999
5007,defined,500,197,0.39400000000000002
5008,defined,500,191,0.38200000000000001
5009,defined,500,201,0.40200000000000002
5010,defined,500,211,0.42199999999999999
5011,defined,500,218,0.436
5012,defined,500,215,0.42999999999999999
5013,defined,500,208,0.41599999999999998
5014,defined,500,216,0.432
5015,defined,500,208,0.41599999999999998
5016,defined,500,210,0.41999999999999998
5017,defined,500,205,0.40999999999999998
5018,defined,500,202,0.40400000000000003
5019,defined,500,211,0.42199999999999999
5020,defined,500,209,0.41799999999999998
5021,defined,500,213,0.42599999999999999
5022,defined,500,209,0.41799999999999998
5023,defined,500,203,0.40600000000000003
5024,defined,500,217,0.434
5025,defined,500,208,0.41599999999999998
5026,defined,500,204,0.40799999999999997
5027,defined,500,200,0.40000000000000002
5028,defined,500,208,0.41599999999999998
5029,defined,500,213,0.42599999999999999
5030,defined,500,196,0.39200000000000002
5031,defined,500,202,0.40400000000000003
5032,defined,500,213,0.42599999999999999
5033,defined,500,206,0.41199999999999998
5034,defined,500,221,0.442
5035,defined,500,212,0.42399999999999999
5036,defined,500,207,0.41399999999999998
5037,defined,500,203,0.40600000000000003
5038,defined,500,223,0.44600000000000001
5039,defined,500,200,0.40000000000000002
5040,defined,500,210,0.41999999999999998
5041,defined,500,198,0.39600000000000002
5042,defined,500,203,0.40600000000000003
5043,defined,500,206,0.41199999999999998
5044,defined,500,209,0.41799999999999998
5045,defined,500,208,0.41599999999999998
5046,defined,500,211,0.42199999999999999
5047,defined,500,203,0.40600000000000003
5048,defined,500,198,0.39600000000000002
5049,defined,500,209,0.41799999999999998
5050,defined,500,205,0.40999999999999998
5051,defined,500,201,0.40200000000000002
5052,defined,500,212,0.42399999999999999
5053,defined,500,200,0.40000000000000002
5054,defined,500,198,0.39600000000000002
5055,defined,500,189,0.378
5056,defined,500,207,0.41399999999999998
5057,defined,500,209,0.41799999999999998
5058,defined,500,205,0.40999999999999998
5059,defined,500,204,0.40799999999999997
5060,defined,500,199,0.39800000000000002
5061,defined,500,206,0.41199999999999998
5062,defined,500,201,0.40200000000000002
5063,defined,500,214,0.42799999999999999
5064,defined,500,202,0.40400000000000003
5065,defined,500,205,0.40999999999999998
5066,defined,500,214,0.42799999999999999
5067,defined,500,215,0.42999999999999999
5068,defined,500,201,0.40200000000000002
5069,defined,500,204,0.40799999999999997
5070,defined,500,197,0.39400000000000002
5071,defined,500,202,0.40400000000000003
5072,defined,500,204,0.40799999999999997
5073,defined,500,196,0.39200000000000002
5074,defined,500,208,0.41599999999999998
5075,defined,500,211,0.42199999999999999
5076,defined,500,203,0.40600000000000003
5077,defined,500,215,0.42999999999999999
5078,defined,500,215,0.42999999999999999
5079,defined,500,204,0.40799999999999997
5080,defined,500,213,0.42599999999999999
5081,defined,500,213,0.42599999999999999
5082,defined,500,210,0.41999999999999998
5083,defined,500,201,0.40200000000000002
5084,defined,500,196,0.39200000000000002
5085,defined,500,213,0.42599999999999999
5086,defined,500,206,0.41199999999999998
5087,defined,500,200,0.40000000000000002
5088,defined,500,201,0.40200000000000002
5089,defined,500,206,0.41199999999999998
5090,defined,500,204,0.40799999999999997
5091,defined,500,209,0.41799999999999998
5092,defined,500,209,0.41799999999999998
5093,defined,500,222,0.44400000000000001
5094,defined,500,198,0.39600000000000002
5095,defined,500,203,0.40600000000000003
5096,defined,500,207,0.41399999999999998
5097,defined,500,205,0.40999999999999998
5098,defined,500,202,0.40400000000000003
5099,defined,500,208,0.41599999999999998
5100,defined,500,210,0.41999999999999998
5101,defined,500,216,0.432
5102,defined,500,195,0.39000000000000001
5103,defined,500,213,0.42599999999999999
5104,defined,500,221,0.442
5105,defined,500,209,0.41799999999999998
5106,defined,500,200,0.40000000000000002
5107,defined,500,214,0.42799999999999999
5108,defined,500,218,0.436
5109,defined,500,217,0.434
5110,defined,500,199,0.39800000000000002
5111,defined,500,213,0.42599999999999999
5112,defined,500,208,0.41599999999999998
5113,defined,500,202,0.40400000000000003
5114,defined,500,204,0.40799999999999997
5115,defined,500,202,0.40400000000000003
5116,defined,500,202,0.40400000000000003
5117,defined,500,206,0.41199999999999998
5118,defined,500,212,0.42399999999999999
5119,defined,500,210,0.41999999999999998
5120,defined,500,215,0.42999999999999999
5121,defined,500,206,0.41199999999999998
5122,defined,500,211,0.42199999999999999
5123,defined,500,211,0.42199999999999999
5124,defined,500,201,0.40200000000000002
5125,defined,500,194,0.38800000000000001
5126,defined,500,210,0.41999999999999998
5127,defined,500,204,0.40799999999999997
5128,defined,500,200,0.40000000000000002
5129,defined,500,207,0.41399999999999998
5130,defined,500,216,0.432
5131,defined,500,206,0.41199999999999998
5132,defined,500,195,0.39000000000000001
5133,defined,500,211,0.42199999999999999
5134,defined,500,222,0.44400000000000001
5135,defined,500,194,0.38800000000000001
5136,defined,500,203,0.40600000000000003
5137,defined,500,204,0.40799999999999997
5138,defined,500,206,0.41199999999999998
5139,defined,500,200,0.40000000000000002
5140,defined,500,206,0.41199999999999998
5141,defined,500,207,0.41399999999999998
5142,defined,500,210,0.41999999999999998
5143,defined,500,204,0.40799999999999997
5144,defined,500,208,0.41599999999999998
5145,defined,500,203,0.40600000000000003
5146,defined,500,213,0.42599999999999999
5147,defined,500,213,0.42599999999999999
5148,defined,500,213,0.42599999999999999
5149,defined,500,208,0.41599999999999998
5150,defined,500,212,0.42399999999999999
5151,defined,500,206,0.41199999999999998
5152,defined,500,212,0.42399999999999999
5153,defined,500,204,0.40799999999999997
5154,defined,500,209,0.41799999999999998
5155,defined,500,208,0.41599999999999998
5156,defined,500,199,0.39800000000000002
5157,defined,500,194,0.38800000000000001
5158,defined,500,204,0.40799999999999997
5159,defined,500,212,0.42399999999999999
5160,defined,500,212,0.42399999999999999
5161,defined,500,214,0.42799999999999999
5162,defined,500,215,0.42999999999999999
5163,defined,500,215,0.42999999999999999
5164,defined,500,215,0.42999999999999999
5165,defined,500,208,0.41599999999999998
5166,defined,500,204,0.40799999999999997
5167,defined,500,204,0.40799999999999997
5168,defined,500,198,0.39600000000000002
5169,defined,500,198,0.39600000000000002
5170,defined,500,202,0.40400000000000003
5171,defined,500,218,0.436
5172,defined,500,207,0.41399999999999998
5173,defined,500,201,0.40200000000000002
5174,defined,500,185,0.37
5175,defined,500,206,0.41199999999999998
5176,defined,500,210,0.41999999999999998
5177,defined,500,206,0.41199999999999998
5178,defined,500,206,0.41199999999999998
5179,defined,500,204,0.40799999999999997
5180,defined,500,221,0.442
5181,defined,500,210,0.41999999999999998
5182,defined,500,215,0.42999999999999999
5183,defined,500,216,0.432
5184,defined,500,203,0.40600000000000003
5185,defined,500,204,0.40799999999999997
5186,defined,500,196,0.39200000000000002
5187,defined,500,206,0.41199999999999998
5188,defined,500,216,0.432
5189,defined,500,215,0.42999999999999999
5190,defined,500,205,0.40999999999999998
5191,defined,500,202,0.40400000000000003
5192,defined,500,214,0.42799999999999999
5193,defined,500,209,0.41799999999999998
5194,defined,500,201,0.40200000000000002
5195,defined,500,214,0.42799999999999999
5196,defined,500,205,0.40999999999999998
5197,defined,500,213,0.42599999999999999
5198,defined,500,208,0.41599999999999998
5199,defined,500,216,0.432
5200,defined,500,201,0.40200000000000002
5201,defined,500,213,0.42599999999999999
5202,defined,500,211,0.42199999999999999
5203,defined,500,213,0.42599999999999999
5204,defined,500,209,0.41799999999999998
5205,defined,500,216,0.432
5206,defined,500,202,0.40400000000000003
5207,defined,500,206,0.41199999999999998
5208,defined,500,210,0.41999999999999998
5209,defined,500,199,0.39800000000000002
5210,defined,500,216,0.432
5211,defined,500,207,0.41399999999999998
5212,defined,500,196,0.39200000000000002
5213,defined,500,200,0.40000000000000002
5214,defined,500,208,0.41599999999999998
5215,defined,500,222,0.44400000000000001
5216,defined,500,199,0.39800000000000002
5217,defined,500,206,0.41199999999999998
5218,defined,500,218,0.436
5219,defined,500,202,0.40400000000000003
5220,defined,500,219,0.438
5221,defined,500,212,0.42399999999999999
5222,defined,500,207,0.41399999999999998
5223,defined,500,215,0.42999999999999999
5224,defined,500,205,0.40999999999999998
5225,defined,500,209,0.41799999999999998
5226,defined,500,201,0.40200000000000002
5227,defined,500,207,0.41399999999999998
5228,defined,500,204,0.40799999999999997
5229,defined,500,205,0.40999999999999998
5230,defined,500,212,0.42399999999999999
5231,defined,500,211,0.42199999999999999
5232,defined,500,201,0.40200000000000002
5233,defined,500,202,0.40400000000000003
5234,defined,500,208,0.41599999999999998
5235,defined,500,214,0.42799999999999999
5236,defined,500,202,0.40400000000000003
5237,defined,500,208,0.41599999999999998
5238,defined,500,198,0.39600000000000002
5239,defined,500,203,0.40600000000000003
5240,defined,500,204,0.40799999999999997
5241,defined,500,209,0.41799999999999998
5242,defined,500,212,0.42399999999999999
5243,defined,500,212,0.42399999999999999
5244,defined,500,197,0.39400000000000002
5245,defined,500,203,0.40600000000000003
5246,defined,500,210,0.41999999999999998
5247,defined,500,197,0.39400000000000002
5248,defined,500,202,0.40400000000000003
5249,defined,500,207,0.41399999999999998
5250,defined,500,206,0.41199999999999998
5251,defined,500,206,0.41199999999999998
5252,defined,500,210,0.41999999999999998
5253,defined,500,199,0.39800000000000002
5254,defined,500,209,0.41799999999999998
5255,defined,500,207,0.41399999999999998
5256,defined,500,213,0.42599999999999999
5257,defined,500,207,0.41399999999999998
5258,defined,500,199,0.39800000000000002
5259,defined,500,210,0.41999999999999998
5260,defined,500,211,0.42199999999999999
5261,defined,500,203,0.40600000000000003
5262,defined,500,198,0.39600000000000002
5263,defined,500,206,0.41199999999999998
5264,defined,500,214,0.42799999999999999
5265,defined,500,215,0.42999999999999999
5266,defined,500,194,0.38800000000000001
5267,defined,500,210,0.41999999999999998
5268,defined,500,193,0.38600000000000001
5269,defined,500,201,0.40200000000000002
5270,defined,500,209,0.41799999999999998
5271,defined,500,218,0.436
5272,defined,500,207,0.41399999999999998
5273,defined,500,208,0.41599999999999998
5274,defined,500,209,0.41799999999999998
5275,defined,500,207,0.41399999999999998
5276,defined,500,212,0.42399999999999999
5277,defined,500,214,0.42799999999999999
5278,defined,500,195,0.39000000000000001
5279,defined,500,196,0.39200000000000002
5280,defined,500,198,0.39600000000000002
5281,defined,500,210,0.41999999999999998
5282,defined,500,212,0.42399999999999999
5283,defined,500,208,0.41599999999999998
5284,defined,500,212,0.42399999999999999
5285,defined,500,204,0.40799999999999997
5286,defined,500,208,0.41599999999999998
5287,defined,500,204,0.40799999999999997
5288,defined,500,220,0.44
5289,defined,500,211,0.42199999999999999
5290,defined,500,210,0.41999999999999998
5291,defined,500,191,0.38200000000000001
5292,defined,500,209,0.41799999999999998
5293,defined,500,213,0.42599999999999999
5294,defined,500,205,0.40999999999999998
5295,defined,500,211,0.42199999999999999
5296,defined,500,205,0.40999999999999998
5297,defined,500,201,0.40200000000000002
5298,defined,500,203,0.40600000000000003
5299,defined,500,194,0.38800000000000001
5300,defined,500,205,0.40999999999999998
5301,defined,500,202,0.40400000000000003
5302,defined,500,215,0.42999999999999999
5303,defined,500,213,0.42599999999999999
5304,defined,500,213,0.42599999999999999
5305,defined,500,204,0.40799999999999997
5306,defined,500,201,0.40200000000000002
5307,defined,500,217,0.434
5308,defined,500,216,0.432
5309,defined,500,214,0.42799999999999999
5310,defined,500,205,0.40999999999999998
5311,defined,500,207,0.41399999999999998
5312,defined,500,215,0.42999999999999999
5313,defined,500,208,0.41599999999999998
5314,defined,500,211,0.42199999999999999
5315,defined,500,211,0.42199999999999999
5316,defined,500,208,0.41599999999999998
5317,defined,500,203,0.40600000000000003
5318,defined,500,209,0.41799999999999998
5319,defined,500,214,0.42799999999999999
5320,defined,500,202,0.40400000000000003
5321,defined,500,207,0.41399999999999998
5322,defined,500,209,0.41799999999999998
5323,defined,500,205,0.40999999999999998
5324,defined,500,202,0.40400000000000003
5325,defined,500,205,0.40999999999999998
5326,defined,500,211,0.42199999999999999
5327,defined,500,208,0.41599999999999998
5328,defined,500,217,0.434
5329,defined,500,199,0.39800000000000002
5330,defined,500,200,0.40000000000000002
5331,defined,500,207,0.41399999999999998
5332,defined,500,205,0.40999999999999998
5333,defined,500,224,0.44800000000000001
5334,defined,500,208,0.41599999999999998
5335,defined,500,210,0.41999999999999998
5336,defined,500,203,0.40600000000000003
5337,defined,500,202,0.40400000000000003
5338,defined,500,188,0.376
5339,defined,500,207,0.41399999999999998
5340,defined,500,212,0.42399999999999999
5341,defined,500,207,0.41399999999999998
5342,defined,500,204,0.40799999999999997
5343,defined,500,203,0.40600000000000003
5344,defined,500,204,0.40799999999999997
5345,defined,500,209,0.41799999999999998
5346,defined,500,203,0.40600000000000003
5347,defined,500,210,0.41999999999999998
5348,defined,500,203,0.40600000000000003
5349,defined,500,203,0.40600000000000003
5350,defined,500,199,0.39800000000000002
5351,defined,500,195,0.39000000000000001
5352,defined,500,201,0.40200000000000002
5353,defined,500,199,0.39800000000000002
5354,defined,500,202,0.40400000000000003
5355,defined,500,211,0.42199999999999999
5356,defined,500,214,0.42799999999999999
5357,defined,500,205,0.40999999999999998
5358,defined,500,213,0.42599999999999999
5359,defined,500,210,0.41999999999999998
5360,defined,500,208,0.41599999999999998
5361,defined,500,207,0.41399999999999998
5362,defined,500,210,0.41999999999999998
5363,defined,500,194,0.38800000000000001
5364,defined,500,209,0.41799999999999998
5365,defined,500,215,0.42999999999999999
5366,defined,500,205,0.40999999999999998
5367,defined,500,199,0.39800000000000002
5368,defined,500,201,0.40200000000000002
5369,defined,500,204,0.40799999999999997
5370,defined,500,195,0.39000000000000001
5371,defined,500,200,0.40000000000000002
5372,defined,500,212,0.42399999999999999
5373,defined,500,211,0.42199999999999999
5374,defined,500,204,0.40799999999999997
5375,defined,500,201,0.40200000000000002
5376,defined,500,218,0.436
5377,defined,500,207,0.41399999999999998
5378,defined,500,205,0.40999999999999998
5379,defined,500,191,0.38200000000000001
5380,defined,500,204,0.40799999999999997
5381,defined,500,203,0.40600000000000003
5382,defined,500,206,0.41199999999999998
5383,defined,500,219,0.438
5384,defined,500,212,0.42399999999999999
5385,defined,500,202,0.40400000000000003
5386,defined,500,204,0.40799999999999997
5387,defined,500,216,0.432
5388,defined,500,213,0.42599999999999999
5389,defined,500,218,0.436
5390,defined,500,200,0.40000000000000002
5391,defined,500,199,0.39800000000000002
5392,defined,500,193,0.38600000000000001
5393,defined,500,208,0.41599999999999998
5394,defined,500,203,0.40600000000000003
5395,defined,500,207,0.41399999999999998
5396,defined,500,201,0.40200000000000002
5397,defined,500,214,0.42799999999999999
5398,defined,500,208,0.41599999999999998
5399,defined,500,213,0.42599999999999999
5400,defined,500,202,0.40400000000000003
5401,defined,500,212,0.42399999999999999
5402,defined,500,208,0.41599999999999998
5403,defined,500,204,0.40799999999999997
5404,defined,500,204,0.40799999999999997
5405,defined,500,209,0.41799999999999998
5406,defined,500,208,0.41599999999999998
5407,defined,500,201,0.40200000000000002
5408,defined,500,214,0.42799999999999999
5409,defined,500,201,0.40200000000000002
5410,defined,500,220,0.44
5411,defined,500,204,0.40799999999999997
5412,defined,500,209,0.41799999999999998
5413,defined,500,201,0.40200000000000002
5414,defined,500,198,0.39600000000000002
5415,defined,500,206,0.41199999999999998
5416,defined,500,210,0.41999999999999998
5417,defined,500,215,0.42999999999999999
5418,defined,500,210,0.41999999999999998
5419,defined,500,212,0.42399999999999999
5420,defined,500,198,0.39600000000000002
5421,defined,500,206,0.41199999999999998
5422,defined,500,210,0.41999999999999998
5423,defined,500,209,0.41799999999999998
5424,defined,500,204,0.40799999999999997
5425,defined,500,209,0.41799999999999998
5426,defined,500,207,0.41399999999999998
5427,defined,500,216,0.432
5428,defined,500,199,0.39800000000000002
5429,defined,500,197,0.39400000000000002
5430,defined,500,202,0.40400000000000003
5431,defined,500,219,0.438
5432,defined,500,210,0.41999999999999998
5433,defined,500,203,0.40600000000000003
5434,defined,500,206,0.41199999999999998
5435,defined,500,213,0.42599999999999999
5436,defined,500,210,0.41999999999999998
5437,defined,500,217,0.434
5438,defined,500,213,0.42599999999999999
5439,defined,500,202,0.40400000000000003
5440,defined,500,199,0.39800000000000002
5441,defined,500,217,0.434
5442,defined,500,199,0.39800000000000002
5443,defined,500,193,0.38600000000000001
5444,defined,500,211,0.42199999999999999
5445,defined,500,209,0.41799999999999998
5446,defined,500,206,0.41199999999999998
5447,defined,500,208,0.41599999999999998
5448,defined,500,202,0.40400000000000003
5449,defined,500,202,0.40400000000000003
5450,defined,500,207,0.41399999999999998
5451,defined,500,193,0.38600000000000001
5452,defined,500,215,0.42999999999999999
5453,defined,500,215,0.42999999999999999
5454,defined,500,211,0.42199999999999999
5455,defined,500,203,0.40600000000000003
5456,defined,500,208,0.41599999999999998
5457,defined,500,194,0.38800000000000001
5458,defined,500,202,0.40400000000000003
5459,defined,500,211,0.42199999999999999
5460,defined,500,211,0.42199999999999999
5461,defined,500,217,0.434
5462,defined,500,204,0.40799999999999997
5463,defined,500,206,0.41199999999999998
5464,defined,500,214,0.42799999999999999
5465,defined,500,207,0.41399999999999998
5466,defined,500,206,0.41199999999999998
5467,defined,500,201,0.40200000000000002
5468,defined,500,208,0.41599999999999998
5469,defined,500,201,0.40200000000000002
5470,defined,500,206,0.41199999999999998
5471,defined,500,212,0.42399999999999999
5472,defined,500,210,0.41999999999999998
5473,defined,500,198,0.39600000000000002
5474,defined,500,213,0.42599999999999999
5475,defined,500,198,0.39600000000000002
5476,defined,500,203,0.40600000000000003
5477,defined,500,204,0.40799999999999997
5478,defined,500,210,0.41999999999999998
5479,defined,500,205,0.40999999999999998
5480,defined,500,209,0.41799999999999998
5481,defined,500,213,0.42599999999999999
5482,defined,500,199,0.39800000000000002
5483,defined,500,207,0.41399999999999998
5484,defined,500,212,0.42399999999999999
5485,defined,500,199,0.39800000000000002
5486,defined,500,215,0.42999999999999999
5487,defined,500,215,0.42999999999999999
5488,defined,500,222,0.44400000000000001
5489,defined,500,215,0.42999999999999999
5490,defined,500,208,0.41599999999999998
5491,defined,500,205,0.40999999999999998
5492,defined,500,209,0.41799999999999998
5493,defined,500,217,0.434
5494,defined,500,228,0.45600000000000002
5495,defined,500,207,0.41399999999999998
5496,defined,500,213,0.42599999999999999
5497,defined,500,215,0.42999999999999999
5498,defined,500,205,0.40999999999999998
5499,defined,500,204,0.40799999999999997
5500,defined,500,216,0.432
5501,defined,500,212,0.42399999999999999
5502,defined,500,210,0.41999999999999998
5503,defined,500,205,0.40999999999999998
5504,defined,500,211,0.42199999999999999
5505,defined,500,205,0.40999999999999998
5506,defined,500,200,0.40000000000000002
5507,defined,500,206,0.41199999999999998
5508,defined,500,202,0.40400000000000003
5509,defined,500,208,0.41599999999999998
5510,defined,500,213,0.42599999999999999
5511,defined,500,213,0.42599999999999999
5512,defined,500,195,0.39000000000000001
5513,defined,500,202,0.40400000000000003
5514,defined,500,198,0.39600000000000002
5515,defined,500,210,0.41999999999999998
5516,defined,500,210,0.41999999999999998
5517,defined,500,203,0.40600000000000003
5518,defined,500,205,0.40999999999999998
5519,defined,500,214,0.42799999999999999
5520,defined,500,196,0.39200000000000002
5521,defined,500,194,0.38800000000000001
5522,defined,500,210,0.41999999999999998
5523,defined,500,202,0.40400000000000003
5524,defined,500,206,0.41199999999999998
5525,defined,500,208,0.41599999999999998
5526,defined,500,205,0.40999999999999998
5527,defined,500,215,0.42999999999999999
5528,defined,500,217,0.434
5529,defined,500,202,0.40400000000000003
5530,defined,500,196,0.39200000000000002
5531,defined,500,217,0.434
5532,defined,500,207,0.41399999999999998
5533,defined,500,213,0.42599999999999999
5534,defined,500,206,0.41199999999999998
5535,defined,500,204,0.40799999999999997
5536,defined,500,212,0.42399999999999999
5537,defined,500,198,0.39600000000000002
5538,defined,500,207,0.41399999999999998
5539,defined,500,212,0.42399999999999999
5540,defined,500,215,0.42999999999999999
5541,defined,500,190,0.38
5542,defined,500,200,0.40000000000000002
5543,defined,500,211,0.42199999999999999
5544,defined,500,194,0.38800000000000001
5545,defined,500,210,0.41999999999999998
5546,defined,500,214,0.42799999999999999
5547,defined,500,210,0.41999999999999998
5548,defined,500,208,0.41599999999999998
5549,defined,500,206,0.41199999999999998
5550,defined,500,211,0.42199999999999999
5551,defined,500,214,0.42799999999999999
5552,defined,500,216,0.432
5553,defined,500,203,0.40600000000000003
5554,defined,500,214,0.42799999999999999
5555,defined,500,209,0.41799999999999998
5556,defined,500,203,0.40600000000000003
5557,defined,500,213,0.42599999999999999
5558,defined,500,197,0.39400000000000002
5559,defined,500,209,0.41799999999999998
5560,defined,500,204,0.40799999999999997
5561,defined,500,210,0.41999999999999998
5562,defined,500,205,0.40999999999999998
5563,defined,500,210,0.41999999999999998
5564,defined,500,200,0.40000000000000002
5565,defined,500,219,0.438
5566,defined,500,198,0.39600000000000002
5567,defined,500,189,0.378
5568,defined,500,211,0.42199999999999999
5569,defined,500,209,0.41799999999999998
5570,defined,500,209,0.41799999999999998
5571,defined,500,203,0.40600000000000003
5572,defined,500,211,0.42199999999999999
5573,defined,500,211,0.42199999999999999
5574,defined,500,197,0.39400000000000002
5575,defined,500,197,0.39400000000000002
5576,defined,500,215,0.42999999999999999
5577,defined,500,219,0.438
5578,defined,500,204,0.40799999999999997
5579,defined,500,211,0.42199999999999999
5580,defined,500,197,0.39400000000000002
5581,defined,500,213,0.42599999999999999
5582,defined,500,204,0.40799999999999997
5583,defined,500,205,0.40999999999999998
5584,defined,500,209,0.41799999999999998
5585,defined,500,207,0.41399999999999998
5586,defined,500,208,0.41599999999999998
5587,defined,500,210,0.41999999999999998
5588,defined,500,204,0.40799999999999997
5589,defined,500,207,0.41399999999999998
5590,defined,500,210,0.41999999999999998
5591,defined,500,218,0.436
5592,defined,500,214,0.42799999999999999
5593,defined,500,201,0.40200000000000002
5594,defined,500,210,0.41999999999999998
5595,defined,500,202,0.40400000000000003
5596,defined,500,205,0.40999999999999998
5597,defined,500,214,0.42799999999999999
5598,defined,500,208,0.41599999999999998
5599,defined,500,207,0.41399999999999998
5600,defined,500,210,0.41999999999999998
5601,defined,500,206,0.41199999999999998
5602,defined,500,208,0.41599999999999998
5603,defined,500,199,0.39800000000000002
5604,defined,500,199,0.39800000000000002
5605,defined,500,213,0.42599999999999999
5606,defined,500,202,0.40400000000000003
5607,defined,500,203,0.40600000000000003
5608,defined,500,200,0.40000000000000002
5609,defined,500,207,0.41399999999999998
5610,defined,500,210,0.41999999999999998
5611,defined,500,199,0.39800000000000002
5612,defined,500,197,0.39400000000000002
5613,defined,500,217,0.434
5614,defined,500,215,0.42999999999999999
5615,defined,500,210,0.41999999999999998
5616,defined,500,205,0.40999999999999998
5617,defined,500,208,0.41599999999999998
5618,defined,500,202,0.40400000000000003
5619,defined,500,210,0.41999999999999998
5620,defined,500,211,0.42199999999999999
5621,defined,500,208,0.41599999999999998
5622,defined,500,211,0.42199999999999999
5623,defined,500,211,0.42199999999999999
5624,defined,500,204,0.40799999999999997
5625,defined,500,209,0.41799999999999998
5626,defined,500,205,0.40999999999999998
5627,defined,500,201,0.40200000000000002
5628,defined,500,207,0.41399999999999998
5629,defined,500,207,0.41399999999999998
5630,defined,500,205,0.40999999999999998
5631,defined,500,204,0.40799999999999997
5632,defined,500,206,0.41199999999999998
5633,defined,500,210,0.41999999999999998
5634,defined,500,202,0.40400000000000003
5635,defined,500,200,0.40000000000000002
5636,defined,500,199,0.39800000000000002
5637,defined,500,219,0.438
5638,defined,500,199,0.39800000000000002
5639,defined,500,196,0.39200000000000002
5640,defined,500,205,0.40999999999999998
5641,defined,500,214,0.42799999999999999
5642,defined,500,202,0.40400000000000003
5643,defined,500,202,0.40400000000000003
5644,defined,500,209,0.41799999999999998
5645,defined,500,199,0.39800000000000002
5646,defined,500,201,0.40200000000000002
5647,defined,500,206,0.41199999999999998
5648,defined,500,197,0.39400000000000002
5649,defined,500,216,0.432
5650,defined,500,197,0.39400000000000002
5651,defined,500,211,0.42199999999999999
5652,defined,500,212,0.42399999999999999
5653,defined,500,202,0.40400000000000003
5654,defined,500,205,0.40999999999999998
5655,defined,500,216,0.432
5656,defined,500,216,0.432
5657,defined,500,206,0.41199999999999998
5658,defined,500,212,0.42399999999999999
5659,defined,500,202,0.40400000000000003
5660,defined,500,200,0.40000000000000002
5661,defined,500,213,0.42599999999999999
5662,defined,500,208,0.41599999999999998
5663,defined,500,205,0.40999999999999998
5664,defined,500,203,0.40600000000000003
5665,defined,500,219,0.438
5666,defined,500,206,0.41199999999999998
5667,defined,500,196,0.39200000000000002
5668,defined,500,202,0.40400000000000003
5669,defined,500,208,0.41599999999999998
5670,defined,500,217,0.434
5671,defined,500,212,0.42399999999999999
5672,defined,500,206,0.41199999999999998
