replicate,status,hard_eligible_count,random_expected_catastrophic_rate,issued_catastrophic_rate,risk_reduction_fraction
2304,defined,791,0.42857142857142855,0.35799999999999998,0.16466666666666663
2305,defined,782,0.42199488491048592,0.32400000000000001,0.23221818181818177
2306,defined,784,0.41581632653061223,0.314,0.24485889570552144
2307,defined,797,0.42032622333751568,0.33600000000000002,0.20062089552238804
2308,defined,786,0.38931297709923662,0.30199999999999999,0.22427450980392161
2309,defined,796,0.435929648241206,0.35399999999999998,0.18794236311239187
2310,defined,780,0.43205128205128207,0.33200000000000002,0.23157270029673593
2311,defined,777,0.42985842985842987,0.33000000000000002,0.23230538922155686
2312,defined,793,0.40100882723833542,0.32800000000000001,0.18206289308176093
2313,defined,770,0.41818181818181815,0.32200000000000001,0.22999999999999998
2314,defined,794,0.39672544080604533,0.32600000000000001,0.17827301587301581
2315,defined,777,0.40283140283140284,0.32200000000000001,0.20065814696485618
2316,defined,791,0.42857142857142855,0.34599999999999997,0.19266666666666665
2317,defined,800,0.39874999999999999,0.32200000000000001,0.19247648902821313
2318,defined,795,0.42641509433962266,0.33400000000000002,0.21672566371681412
2319,defined,765,0.40392156862745099,0.32000000000000001,0.20776699029126211
2320,defined,800,0.40000000000000002,0.32400000000000001,0.19000000000000006
2321,defined,780,0.43076923076923079,0.33800000000000002,0.2153571428571428
2322,defined,802,0.44264339152119703,0.34000000000000002,0.23188732394366196
2323,defined,789,0.42458808618504434,0.33600000000000002,0.20864477611940291
2324,defined,780,0.39487179487179486,0.29999999999999999,0.24025974025974028
2325,defined,793,0.44514501891551073,0.35199999999999998,0.20924645892351279
2326,defined,780,0.4217948717948718,0.32200000000000001,0.23659574468085109
2327,defined,770,0.38961038961038963,0.29999999999999999,0.23000000000000009
2328,defined,787,0.42312579415501905,0.33000000000000002,0.22009009009009006
2329,defined,782,0.42327365728900257,0.32400000000000001,0.23453776435045315
2330,defined,788,0.43020304568527917,0.32600000000000001,0.24221828908554566
2331,defined,793,0.39218158890290039,0.312,0.20445016077170419
2332,defined,779,0.41591784338896021,0.28799999999999998,0.30755555555555558
2333,defined,777,0.41956241956241958,0.32600000000000001,0.22299999999999998
2334,defined,771,0.36446173800259402,0.28799999999999998,0.20979359430604982
2335,defined,784,0.43367346938775508,0.34000000000000002,0.21599999999999986
2336,defined,784,0.4375,0.34200000000000003,0.21828571428571419
2337,defined,780,0.39358974358974358,0.29399999999999998,0.25302931596091205
2338,defined,811,0.44266337854500615,0.34999999999999998,0.20933147632311977
2339,defined,793,0.42622950819672129,0.34000000000000002,0.20230769230769219
2340,defined,764,0.40183246073298429,0.33600000000000002,0.16383061889250805
2341,defined,793,0.40353089533417402,0.316,0.21691249999999995
2342,defined,765,0.43660130718954249,0.34599999999999997,0.20751497005988029
2343,defined,787,0.4434561626429479,0.33600000000000002,0.24231518624641835
2344,defined,771,0.42023346303501946,0.33800000000000002,0.19568518518518518
2345,defined,796,0.41834170854271358,0.33600000000000002,0.19682882882882879
2346,defined,774,0.39018087855297157,0.30599999999999999,0.21574834437086088
2347,defined,788,0.43274111675126903,0.33000000000000002,0.23741935483870957
2348,defined,786,0.43002544529262088,0.34200000000000003,0.20469822485207101
2349,defined,779,0.41463414634146339,0.316,0.23788235294117643
2350,defined,792,0.4128787878787879,0.312,0.2443302752293578
2351,defined,773,0.40491591203104788,0.32400000000000001,0.19983386581469653
2352,defined,781,0.37900128040973113,0.318,0.16095270270270279
2353,defined,794,0.4282115869017632,0.34399999999999997,0.19665882352941177
2354,defined,803,0.43586550435865506,0.32400000000000001,0.25665142857142853
2355,defined,776,0.41108247422680411,0.316,0.23129780564263314
2356,defined,757,0.43593130779392336,0.372,0.14665454545454537
2357,defined,796,0.41959798994974873,0.34000000000000002,0.18970059880239509
2358,defined,794,0.41309823677581864,0.308,0.25441463414634147
2359,defined,779,0.43517329910141206,0.34999999999999998,0.19572271386430684
2360,defined,778,0.45115681233933164,0.376,0.16658689458689457
2361,defined,769,0.45383615084525358,0.33600000000000002,0.25964469914040111
2362,defined,785,0.42165605095541403,0.312,0.26006042296072507
2363,defined,793,0.41235813366960911,0.30199999999999999,0.26762691131498473
2364,defined,777,0.39253539253539255,0.318,0.18988196721311479
2365,defined,782,0.40664961636828645,0.318,0.21799999999999997
2366,defined,774,0.41989664082687339,0.32000000000000001,0.23790769230769226
2367,defined,794,0.43198992443324935,0.34399999999999997,0.20368513119533527
2368,defined,775,0.40903225806451615,0.30599999999999999,0.25189274447949528
2369,defined,784,0.42346938775510207,0.34999999999999998,0.17349397590361459
2370,defined,790,0.42151898734177218,0.34000000000000002,0.19339339339339334
2371,defined,789,0.43346007604562736,0.34799999999999998,0.19715789473684209
2372,defined,785,0.38980891719745225,0.308,0.20986928104575164
2373,defined,777,0.39768339768339767,0.30599999999999999,0.23054368932038838
2374,defined,775,0.44129032258064516,0.33800000000000002,0.23406432748538009
2375,defined,753,0.41168658698539179,0.33000000000000002,0.19841935483870965
2376,defined,779,0.41720154043645702,0.35399999999999998,0.15148923076923082
2377,defined,789,0.40430925221799746,0.30399999999999999,0.2481003134796238
2378,defined,790,0.42151898734177218,0.32800000000000001,0.22186186186186185
2379,defined,795,0.40125786163522015,0.30399999999999999,0.24238244514106588
2380,defined,779,0.42618741976893454,0.33000000000000002,0.22569277108433727
2381,defined,761,0.41918528252299608,0.32800000000000001,0.21752978056426331
2382,defined,778,0.43059125964010281,0.33200000000000002,0.22896716417910445
2383,defined,779,0.39152759948652116,0.29199999999999998,0.25420327868852455
2384,defined,781,0.39052496798975672,0.312,0.20107540983606553
2385,defined,757,0.42668428005284015,0.35599999999999998,0.16565944272445821
2386,defined,782,0.38746803069053709,0.32000000000000001,0.17412541254125413
2387,defined,772,0.41450777202072536,0.33200000000000002,0.19904999999999995
2388,defined,789,0.44106463878326996,0.38400000000000001,0.12937931034482753
2389,defined,768,0.39453125,0.30399999999999999,0.22946534653465345
2390,defined,791,0.40075853350189633,0.308,0.23145741324921132
2391,defined,772,0.39766839378238344,0.32800000000000001,0.17519218241042345
2392,defined,804,0.41791044776119401,0.308,0.26300000000000001
2393,defined,778,0.38303341902313626,0.316,0.17500671140939594
2394,defined,786,0.41984732824427479,0.35999999999999999,0.14254545454545453
2395,defined,771,0.40985732814526588,0.32200000000000001,0.21436075949367084
2396,defined,778,0.39588688946015427,0.29799999999999999,0.24725974025974029
2397,defined,770,0.41038961038961042,0.30199999999999999,0.26411392405063294
2398,defined,772,0.4015544041450777,0.29799999999999999,0.2578838709677419
2399,defined,789,0.39797211660329529,0.316,0.20597452229299362
2400,defined,786,0.40712468193384221,0.33200000000000002,0.18452499999999994
2401,defined,782,0.41815856777493604,0.32800000000000001,0.21560856269113138
2402,defined,788,0.41751269035532995,0.33600000000000002,0.19523404255319143
2403,defined,781,0.41485275288092188,0.31,0.25274691358024692
2404,defined,793,0.4098360655737705,0.30599999999999999,0.25336000000000003
2405,defined,779,0.43774069319640563,0.33600000000000002,0.23242228739002924
2406,defined,766,0.44516971279373369,0.36199999999999999,0.18682697947214078
2407,defined,797,0.43914680050188204,0.35999999999999999,0.1802285714285714
2408,defined,802,0.4314214463840399,0.33400000000000002,0.22581502890173411
2409,defined,804,0.40422885572139305,0.308,0.23805538461538467
2410,defined,789,0.42332065906210392,0.34799999999999998,0.17792814371257493
2411,defined,772,0.41191709844559588,0.318,0.22799999999999998
2412,defined,783,0.44316730523627074,0.34200000000000003,0.2282824207492794
2413,defined,810,0.42592592592592593,0.33800000000000002,0.20643478260869563
2414,defined,758,0.43799472295514513,0.35199999999999998,0.1963373493975904
2415,defined,779,0.41206675224646983,0.314,0.23798753894080993
2416,defined,786,0.41348600508905853,0.32800000000000001,0.2067446153846153
2417,defined,779,0.41848523748395378,0.32200000000000001,0.23055828220858887
2418,defined,781,0.42637644046094753,0.32800000000000001,0.23072672672672678
2419,defined,784,0.41709183673469385,0.33200000000000002,0.20401223241590205
2420,defined,791,0.4247787610619469,0.35199999999999998,0.17133333333333334
2421,defined,779,0.41078305519897307,0.318,0.22586875000000006
2422,defined,773,0.40750323415265199,0.32000000000000001,0.21473015873015866
2423,defined,781,0.41997439180537771,0.35199999999999998,0.1618536585365854
2424,defined,791,0.38432364096080912,0.30599999999999999,0.20379605263157896
2425,defined,791,0.40707964601769914,0.312,0.23356521739130442
2426,defined,790,0.38481012658227848,0.28999999999999998,0.24638157894736845
2427,defined,771,0.39299610894941633,0.314,0.20100990099009897
2428,defined,755,0.4013245033112583,0.30599999999999999,0.23752475247524762
2429,defined,780,0.39102564102564102,0.316,0.19186885245901641
2430,defined,786,0.39058524173027992,0.29799999999999999,0.23704234527687307
2431,defined,800,0.42375000000000002,0.33600000000000002,0.20707964601769913
2432,defined,791,0.42983565107458915,0.33800000000000002,0.2136529411764706
2433,defined,788,0.42385786802030456,0.33600000000000002,0.20728143712574842
2434,defined,768,0.43619791666666669,0.35799999999999998,0.17927164179104482
2435,defined,782,0.41815856777493604,0.33200000000000002,0.20604281345565745
2436,defined,790,0.39620253164556962,0.29799999999999999,0.2478594249201278
2437,defined,777,0.4646074646074646,0.34999999999999998,0.24667590027700836
2438,defined,800,0.42249999999999999,0.34599999999999997,0.18106508875739646
2439,defined,798,0.39849624060150374,0.29999999999999999,0.24716981132075466
2440,defined,787,0.42439644218551459,0.35199999999999998,0.17058682634730538
2441,defined,775,0.39870967741935481,0.312,0.21747572815533978
2442,defined,780,0.39487179487179486,0.31,0.21493506493506487
2443,defined,784,0.40306122448979592,0.30599999999999999,0.24081012658227852
2444,defined,772,0.41321243523316065,0.32400000000000001,0.21589968652037617
2445,defined,780,0.40384615384615385,0.28599999999999998,0.29180952380952385
2446,defined,786,0.44020356234096691,0.32800000000000001,0.25489017341040454
2447,defined,788,0.45050761421319796,0.35999999999999999,0.20090140845070426
2448,defined,795,0.40754716981132078,0.32200000000000001,0.20990740740740743
2449,defined,769,0.41352405721716518,0.34000000000000002,0.17779874213836477
2450,defined,798,0.42105263157894735,0.32800000000000001,0.22099999999999997
2451,defined,758,0.42744063324538256,0.35599999999999998,0.16713580246913584
2452,defined,787,0.43710292249047011,0.36599999999999999,0.16266860465116273
2453,defined,770,0.43636363636363634,0.34000000000000002,0.22083333333333321
2454,defined,776,0.42139175257731959,0.32200000000000001,0.23586544342507643
2455,defined,794,0.4244332493702771,0.32400000000000001,0.23662908011869432
2456,defined,778,0.42030848329048842,0.312,0.2576880733944954
2457,defined,775,0.44258064516129031,0.34999999999999998,0.20918367346938782
2458,defined,773,0.39197930142302717,0.30199999999999999,0.22955115511551161
2459,defined,764,0.40052356020942409,0.32400000000000001,0.19105882352941173
2460,defined,761,0.44546649145860712,0.36599999999999999,0.17838938053097353
2461,defined,799,0.41176470588235292,0.32600000000000001,0.20828571428571419
2462,defined,775,0.43870967741935485,0.35199999999999998,0.19764705882352951
2463,defined,767,0.41069100391134289,0.33600000000000002,0.18186666666666662
2464,defined,780,0.40897435897435896,0.30599999999999999,0.25178683385579936
2465,defined,781,0.44174135723431496,0.35199999999999998,0.2031536231884058
2466,defined,781,0.40717029449423814,0.308,0.24355974842767292
2467,defined,783,0.42401021711366538,0.36199999999999999,0.14624698795180724
2468,defined,790,0.41265822784810124,0.314,0.23907975460122699
2469,defined,772,0.42227979274611399,0.33600000000000002,0.20431901840490796
2470,defined,785,0.40891719745222932,0.30199999999999999,0.26146417445482872
2471,defined,774,0.41731266149870799,0.318,0.23798142414860679
2472,defined,790,0.41772151898734178,0.32000000000000001,0.23393939393939389
2473,defined,777,0.42728442728442728,0.33800000000000002,0.2089578313253011
2474,defined,784,0.41709183673469385,0.32200000000000001,0.22798776758409778
2475,defined,784,0.42346938775510207,0.33600000000000002,0.20655421686746989
2476,defined,782,0.40281329923273657,0.316,0.21551746031746033
2477,defined,783,0.39846743295019155,0.32000000000000001,0.19692307692307687
2478,defined,784,0.43367346938775508,0.34000000000000002,0.21599999999999986
2479,defined,787,0.41041931385006353,0.318,0.22518266253869967
2480,defined,775,0.40516129032258064,0.308,0.23980891719745223
2481,defined,806,0.42679900744416871,0.34799999999999998,0.18462790697674425
2482,defined,781,0.43149807938540335,0.34000000000000002,0.21204747774480714
2483,defined,768,0.41145833333333331,0.316,0.23199999999999998
2484,defined,768,0.41145833333333331,0.33800000000000002,0.1785316455696202
2485,defined,784,0.42219387755102039,0.29599999999999999,0.29890030211480367
2486,defined,782,0.40792838874680309,0.32600000000000001,0.20084012539184959
2487,defined,781,0.39052496798975672,0.29599999999999999,0.24204590163934425
2488,defined,767,0.43024771838331161,0.35399999999999998,0.17721818181818183
2489,defined,778,0.40102827763496146,0.318,0.20703846153846162
2490,defined,761,0.40078843626806832,0.308,0.23151475409836064
2491,defined,766,0.43342036553524804,0.34799999999999998,0.19708433734939768
2492,defined,790,0.40632911392405063,0.30599999999999999,0.24691588785046725
2493,defined,769,0.41612483745123535,0.33800000000000002,0.18774374999999988
2494,defined,755,0.41589403973509936,0.314,0.245
2495,defined,783,0.38952745849297571,0.31,0.20416393442622949
2496,defined,783,0.39080459770114945,0.28999999999999998,0.25794117647058834
2497,defined,783,0.40740740740740738,0.30599999999999999,0.24890909090909086
2498,defined,771,0.4059662775616083,0.318,0.21668370607028753
2499,defined,791,0.41466498103666244,0.314,0.24276219512195119
2500,defined,788,0.40862944162436549,0.33400000000000002,0.18263354037267077
2501,defined,754,0.40053050397877982,0.314,0.21603973509933772
2502,defined,795,0.42264150943396228,0.34799999999999998,0.17660714285714296
2503,defined,787,0.40406607369758579,0.32600000000000001,0.19320125786163522
2504,defined,783,0.41507024265644954,0.316,0.23868307692307689
2505,defined,797,0.41279799247176913,0.33400000000000002,0.19088753799392089
2506,defined,766,0.40992167101827676,0.29599999999999999,0.27791082802547773
2507,defined,776,0.41881443298969073,0.32800000000000001,0.21683692307692304
2508,defined,760,0.38947368421052631,0.30399999999999999,0.21945945945945944
2509,defined,787,0.40406607369758579,0.33000000000000002,0.18330188679245285
2510,defined,760,0.40921052631578947,0.33600000000000002,0.1789067524115755
2511,defined,766,0.40600522193211486,0.308,0.24138906752411571
2512,defined,769,0.40832249674902471,0.30399999999999999,0.25549044585987268
2513,defined,788,0.40228426395939088,0.30199999999999999,0.24928706624605679
2514,defined,782,0.40664961636828645,0.29799999999999999,0.26718238993710697
2515,defined,775,0.41548387096774192,0.318,0.23462732919254659
2516,defined,773,0.43208279430789132,0.314,0.27328742514970061
2517,defined,781,0.41869398207426378,0.314,0.25004892966360859
2518,defined,774,0.39018087855297157,0.29199999999999998,0.25162913907284767
2519,defined,769,0.42132639791937582,0.35599999999999998,0.1550493827160494
2520,defined,776,0.40979381443298968,0.32000000000000001,0.21911949685534582
2521,defined,767,0.42633637548891784,0.33600000000000002,0.2118899082568807
2522,defined,754,0.4244031830238727,0.30399999999999999,0.28370000000000006
2523,defined,763,0.40629095674967236,0.28799999999999998,0.29114838709677426
2524,defined,775,0.3793548387096774,0.29399999999999998,0.22499999999999998
2525,defined,787,0.39644218551461247,0.318,0.19786538461538461
2526,defined,773,0.42302716688227682,0.32800000000000001,0.22463608562691129
2527,defined,793,0.40605296343001263,0.32400000000000001,0.20207453416149068
2528,defined,802,0.4077306733167082,0.32200000000000001,0.21026299694189599
2529,defined,783,0.4061302681992337,0.29799999999999999,0.26624528301886796
2530,defined,782,0.4156010230179028,0.34000000000000002,0.18190769230769221
2531,defined,777,0.42857142857142855,0.308,0.28133333333333332
2532,defined,786,0.40966921119592875,0.30399999999999999,0.25793788819875774
2533,defined,787,0.43837357052096571,0.34000000000000002,0.22440579710144926
2534,defined,778,0.39845758354755784,0.316,0.20694193548387096
2535,defined,774,0.39664082687338503,0.308,0.22347882736156355
2536,defined,787,0.4078780177890724,0.32200000000000001,0.21054828660436131
2537,defined,780,0.39743589743589741,0.314,0.20993548387096772
2538,defined,774,0.41343669250645992,0.312,0.24534999999999996
2539,defined,771,0.40337224383916992,0.318,0.21164630225080383
2540,defined,768,0.40494791666666669,0.308,0.23940836012861744
2541,defined,781,0.41997439180537771,0.30199999999999999,0.28090853658536585
2542,defined,769,0.44343302990897271,0.32600000000000001,0.26482697947214073
2543,defined,794,0.40428211586901763,0.32400000000000001,0.19857943925233645
2544,defined,774,0.41731266149870799,0.316,0.24277399380804954
2545,defined,782,0.4156010230179028,0.33600000000000002,0.19153230769230767
2546,defined,774,0.39405684754521964,0.29399999999999998,0.25391475409836073
2547,defined,798,0.42731829573934837,0.33000000000000002,0.22774193548387089
2548,defined,778,0.38817480719794345,0.32000000000000001,0.17562913907284772
2549,defined,761,0.40473061760841,0.32000000000000001,0.2093506493506494
2550,defined,781,0.40973111395646605,0.32200000000000001,0.21411874999999991
2551,defined,781,0.41229193341869397,0.314,0.23840372670807453
2552,defined,785,0.39490445859872614,0.31,0.21500000000000008
2553,defined,786,0.41094147582697199,0.29799999999999999,0.27483591331269352
2554,defined,790,0.40000000000000002,0.316,0.21000000000000008
2555,defined,767,0.40156453715775747,0.34200000000000003,0.1483311688311687
2556,defined,787,0.38500635324015248,0.27800000000000002,0.27793399339933988
2557,defined,793,0.43883984867591425,0.33000000000000002,0.24801724137931025
2558,defined,785,0.39745222929936308,0.31,0.22003205128205128
2559,defined,776,0.40850515463917525,0.32200000000000001,0.21176025236593055
2560,defined,777,0.42985842985842987,0.34399999999999997,0.19973652694610788
2561,defined,778,0.39331619537275064,0.30399999999999999,0.22708496732026151
2562,defined,786,0.43002544529262088,0.34399999999999997,0.20004733727810664
2563,defined,791,0.42351453855878635,0.34799999999999998,0.17830447761194035
2564,defined,767,0.40808344198174706,0.32200000000000001,0.2109456869009585
2565,defined,784,0.42984693877551022,0.35199999999999998,0.18110385756676561
2566,defined,796,0.4020100502512563,0.32200000000000001,0.19902500000000001
2567,defined,783,0.438058748403576,0.374,0.14623323615160355
2568,defined,793,0.39344262295081966,0.30199999999999999,0.23241666666666672
2569,defined,791,0.40707964601769914,0.314,0.22865217391304349
2570,defined,761,0.39290407358738499,0.32800000000000001,0.16519063545150492
2571,defined,792,0.44696969696969696,0.34999999999999998,0.2169491525423729
2572,defined,808,0.45173267326732675,0.378,0.16322191780821915
2573,defined,780,0.45000000000000001,0.35999999999999999,0.20000000000000007
2574,defined,759,0.40974967061923584,0.316,0.22879742765273314
2575,defined,791,0.4247787610619469,0.34399999999999997,0.19016666666666671
2576,defined,796,0.4020100502512563,0.308,0.23385
2577,defined,792,0.42929292929292928,0.35799999999999998,0.16607058823529408
2578,defined,796,0.39572864321608042,0.33200000000000002,0.16104126984126987
2579,defined,765,0.39738562091503266,0.316,0.20480263157894729
2580,defined,779,0.38767650834403083,0.30199999999999999,0.22100000000000009
2581,defined,785,0.43821656050955415,0.34200000000000003,0.2195639534883721
2582,defined,773,0.40879689521345408,0.33800000000000002,0.17318354430379745
2583,defined,789,0.41825095057034223,0.29999999999999999,0.28272727272727283
2584,defined,789,0.41951837769328265,0.30399999999999999,0.27535951661631419
2585,defined,777,0.40669240669240669,0.29399999999999998,0.27709493670886076
2586,defined,776,0.39175257731958762,0.316,0.19336842105263152
2587,defined,796,0.37939698492462309,0.29599999999999999,0.21981456953642386
2588,defined,781,0.44686299615877079,0.35599999999999998,0.20333524355300858
2589,defined,770,0.37402597402597404,0.27600000000000002,0.26208333333333333
2590,defined,772,0.4015544041450777,0.30399999999999999,0.242941935483871
2591,defined,815,0.40368098159509203,0.34200000000000003,0.15279635258358659
2592,defined,781,0.43277848911651728,0.32200000000000001,0.25597041420118338
2593,defined,785,0.43312101910828027,0.33600000000000002,0.22423529411764709
2594,defined,789,0.44106463878326996,0.35799999999999998,0.1883275862068966
2595,defined,776,0.4329896907216495,0.35999999999999999,0.16857142857142859
2596,defined,757,0.39101717305151917,0.29599999999999999,0.2430000000000001
2597,defined,786,0.4262086513994911,0.33600000000000002,0.21165373134328358
2598,defined,787,0.40152477763659467,0.32200000000000001,0.19805696202531642
2599,defined,793,0.38209331651954603,0.29999999999999999,0.21485148514851493
2600,defined,769,0.40182054616384916,0.33400000000000002,0.1687831715210355
2601,defined,765,0.41830065359477125,0.316,0.24456250000000002
2602,defined,784,0.42474489795918369,0.35599999999999998,0.16184984984984996
2603,defined,754,0.44827586206896552,0.35199999999999998,0.21476923076923082
2604,defined,780,0.4358974358974359,0.34399999999999997,0.21082352941176474
2605,defined,770,0.41428571428571431,0.312,0.24689655172413794
2606,defined,778,0.42930591259640105,0.32200000000000001,0.24995209580838329
2607,defined,810,0.42592592592592593,0.32000000000000001,0.24869565217391298
2608,defined,768,0.40494791666666669,0.33600000000000002,0.17026366559485528
2609,defined,798,0.40476190476190477,0.32000000000000001,0.2094117647058823
2610,defined,783,0.42911877394636017,0.32600000000000001,0.24030357142857139
2611,defined,778,0.44601542416452444,0.34200000000000003,0.23321037463976946
2612,defined,784,0.42219387755102039,0.32400000000000001,0.23258006042296064
2613,defined,765,0.44052287581699345,0.35999999999999999,0.18278931750741845
2614,defined,775,0.40516129032258064,0.314,0.22499999999999998
2615,defined,771,0.42153047989623865,0.34399999999999997,0.18392615384615396
2616,defined,759,0.4176548089591568,0.33200000000000002,0.20508517350157729
2617,defined,778,0.39974293059125965,0.314,0.21449517684887465
2618,defined,787,0.41804320203303685,0.32000000000000001,0.23452887537993916
2619,defined,779,0.44159178433889601,0.34999999999999998,0.20741279069767449
2620,defined,783,0.4061302681992337,0.32200000000000001,0.20715094339622642
2621,defined,782,0.42710997442455245,0.316,0.26014371257485036
2622,defined,781,0.44558258642765686,0.34399999999999997,0.22797701149425298
2623,defined,793,0.4098360655737705,0.32800000000000001,0.19967999999999997
2624,defined,775,0.41677419354838707,0.33200000000000002,0.20340557275541782
2625,defined,776,0.39561855670103091,0.316,0.20125081433224756
2626,defined,784,0.4017857142857143,0.32000000000000001,0.2035555555555556
2627,defined,801,0.38451935081148564,0.32200000000000001,0.16259090909090901
2628,defined,786,0.41475826972010177,0.33800000000000002,0.18506748466257661
2629,defined,770,0.40000000000000002,0.33200000000000002,0.17000000000000004
2630,defined,776,0.39175257731958762,0.29599999999999999,0.24442105263157898
2631,defined,784,0.42219387755102039,0.34599999999999997,0.18047129909365567
2632,defined,786,0.38676844783715014,0.29999999999999999,0.2243421052631579
2633,defined,754,0.43236074270557029,0.372,0.13960736196319024
2634,defined,796,0.3907035175879397,0.30399999999999999,0.2219163987138264
2635,defined,779,0.39794608472400511,0.31,0.22099999999999997
2636,defined,784,0.40306122448979592,0.28599999999999998,0.2904303797468355
2637,defined,783,0.42273307790549169,0.34799999999999998,0.17678549848942604
2638,defined,787,0.39008894536213468,0.28399999999999997,0.27196091205211725
2639,defined,773,0.39327296248382926,0.29799999999999999,0.24225657894736852
2640,defined,775,0.39483870967741935,0.34000000000000002,0.13888888888888884
2641,defined,776,0.39304123711340205,0.29399999999999998,0.25198688524590163
2642,defined,788,0.40862944162436549,0.29999999999999999,0.26583850931677022
2643,defined,780,0.42435897435897435,0.33600000000000002,0.20821752265861015
2644,defined,778,0.39845758354755784,0.31,0.22199999999999998
2645,defined,769,0.3953185955786736,0.29599999999999999,0.2512368421052632
2646,defined,767,0.4367666232073012,0.33400000000000002,0.23528955223880599
2647,defined,770,0.38831168831168833,0.29599999999999999,0.23772575250836125
2648,defined,767,0.42764015645371578,0.33600000000000002,0.21429268292682924
2649,defined,797,0.42785445420326224,0.33400000000000002,0.21936070381231665
2650,defined,786,0.41348600508905853,0.29599999999999999,0.28413538461538468
2651,defined,785,0.40764331210191085,0.31,0.23953125000000008
2652,defined,770,0.38441558441558443,0.28000000000000003,0.27162162162162162
2653,defined,792,0.42929292929292928,0.32400000000000001,0.24527058823529413
2654,defined,785,0.40891719745222932,0.35599999999999998,0.12940809968847355
2655,defined,768,0.421875,0.32200000000000001,0.2367407407407407
2656,defined,786,0.41348600508905853,0.32600000000000001,0.21158153846153849
2657,defined,773,0.41526520051746441,0.312,0.24867289719626162
2658,defined,779,0.40693196405648269,0.312,0.23328706624605677
2659,defined,785,0.43057324840764333,0.33400000000000002,0.22428994082840237
2660,defined,775,0.40645161290322579,0.33800000000000002,0.16841269841269835
2661,defined,773,0.42820181112548511,0.33200000000000002,0.22466465256797574
2662,defined,767,0.41981747066492831,0.32200000000000001,0.23299999999999998
2663,defined,783,0.38441890166028098,0.31,0.19358803986710971
2664,defined,792,0.40277777777777779,0.312,0.22537931034482761
2665,defined,786,0.42748091603053434,0.32400000000000001,0.24207142857142849
2666,defined,784,0.40433673469387754,0.33600000000000002,0.16900946372239745
2667,defined,785,0.41910828025477709,0.30599999999999999,0.2698784194528876
2668,defined,790,0.40632911392405063,0.32800000000000001,0.19277258566978195
2669,defined,800,0.40749999999999997,0.32200000000000001,0.2098159509202453
2670,defined,790,0.38101265822784808,0.30599999999999999,0.19687707641196006
2671,defined,793,0.43001261034047922,0.33200000000000002,0.2279296187683284
2672,defined,775,0.41677419354838707,0.32400000000000001,0.22260061919504637
2673,defined,787,0.39644218551461247,0.28799999999999998,0.27353846153846162
2674,defined,770,0.39220779220779223,0.308,0.21470198675496699
2675,defined,772,0.41450777202072536,0.34999999999999998,0.15562500000000001
2676,defined,791,0.39823008849557523,0.30199999999999999,0.24164444444444444
2677,defined,782,0.40792838874680309,0.30199999999999999,0.25967398119122265
2678,defined,795,0.42138364779874216,0.32000000000000001,0.24059701492537311
2679,defined,776,0.40077319587628868,0.33000000000000002,0.1765916398713826
2680,defined,768,0.38671875,0.28999999999999998,0.25010101010101016
2681,defined,778,0.41902313624678661,0.31,0.26018404907975456
2682,defined,794,0.44584382871536526,0.34799999999999998,0.21945762711864414
2683,defined,782,0.40920716112531969,0.29799999999999999,0.27176250000000002
2684,defined,780,0.40512820512820513,0.31,0.23481012658227851
2685,defined,788,0.42005076142131981,0.32800000000000001,0.21914199395770395
2686,defined,765,0.42483660130718953,0.34399999999999997,0.19027692307692312
2687,defined,781,0.39948783610755439,0.316,0.20898717948717949
2688,defined,773,0.42561448900388099,0.34999999999999998,0.17765957446808522
2689,defined,768,0.4375,0.38,0.13142857142857145
2690,defined,776,0.42010309278350516,0.32600000000000001,0.22399999999999998
2691,defined,778,0.38946015424164526,0.29599999999999999,0.239973597359736
2692,defined,766,0.37989556135770236,0.30199999999999999,0.20504467353951894
2693,defined,790,0.44303797468354428,0.34399999999999997,0.22354285714285715
2694,defined,777,0.40797940797940796,0.33800000000000002,0.17152681388012614
2695,defined,798,0.38972431077694236,0.27800000000000002,0.28667524115755627
2696,defined,808,0.4183168316831683,0.32400000000000001,0.22546745562130177
2697,defined,776,0.43556701030927836,0.33000000000000002,0.24236686390532547
2698,defined,800,0.42125000000000001,0.32200000000000001,0.23560830860534121
2699,defined,799,0.42553191489361702,0.33800000000000002,0.20569999999999999
2700,defined,794,0.41561712846347609,0.32400000000000001,0.22043636363636365
2701,defined,771,0.42412451361867703,0.316,0.25493577981651372
2702,defined,787,0.40660736975857686,0.34799999999999998,0.14413750000000003
2703,defined,773,0.4243208279430789,0.32000000000000001,0.24585365853658536
2704,defined,793,0.44514501891551073,0.34999999999999998,0.21373937677053834
2705,defined,779,0.4338896020539153,0.37,0.14724852071005923
2706,defined,786,0.39949109414758271,0.28999999999999998,0.27407643312101915
2707,defined,785,0.40636942675159238,0.29999999999999999,0.26175548589341702
2708,defined,780,0.44230769230769229,0.32400000000000001,0.26747826086956517
2709,defined,775,0.42064516129032259,0.32200000000000001,0.23450920245398776
2710,defined,784,0.41581632653061223,0.30599999999999999,0.26409815950920246
2711,defined,763,0.41153342070773263,0.318,0.22728025477707003
2712,defined,774,0.41214470284237725,0.33400000000000002,0.18960501567398114
2713,defined,746,0.41689008042895442,0.318,0.23720900321543403
2714,defined,772,0.40673575129533679,0.33200000000000002,0.18374522292993622
2715,defined,777,0.45045045045045046,0.36399999999999999,0.19191999999999998
